word,green_color_num,yellow_color_num,good_word_prob
tewed,852,1605,0.7212121212121212
skeed,988,1427,0.7212121212121212
desks,523,1769,0.7212121212121212
tweed,806,1651,0.7212121212121212
dekes,718,1697,0.7212121212121212
skeds,657,1635,0.7212121212121212
rudds,471,1830,0.7212121212121212
fasts,695,1752,0.7212121212121212
plack,911,1634,0.7207792207792207
hafiz,560,1611,0.7207792207792207
quipo,582,1567,0.7207792207792207
fritt,1061,1356,0.7207792207792207
triff,743,1635,0.7207792207792207
fluty,1004,1387,0.7207792207792207
jelly,899,1314,0.7207792207792207
rooks,720,1689,0.7207792207792207
clomp,765,1642,0.7207792207792207
cubeb,768,1467,0.7207792207792207
taggy,960,1341,0.7207792207792207
jeely,964,1350,0.7207792207792207
adobo,485,1812,0.7207792207792207
fluyt,756,1635,0.7207792207792207
onkus,258,2238,0.7207792207792207
bidon,711,1792,0.7207792207792207
clink,959,1528,0.7207792207792207
gitch,714,1722,0.7207792207792207
koros,631,1778,0.7207792207792207
sylph,686,1714,0.7203463203463204
powin,735,1670,0.7203463203463204
gifts,517,1919,0.7203463203463204
plebe,965,1517,0.7203463203463204
yexes,613,1683,0.7203463203463204
pling,830,1653,0.7203463203463204
bothy,956,1444,0.7203463203463204
bleep,924,1558,0.7203463203463204
budos,601,1781,0.7203463203463204
canny,1185,1155,0.71991341991342
madid,762,1481,0.71991341991342
blurb,699,1517,0.71991341991342
chogs,697,1715,0.71991341991342
ficus,510,1861,0.71991341991342
naffs,437,1863,0.71991341991342
kaugh,702,1539,0.71991341991342
fifed,797,1501,0.71991341991342
nancy,992,1348,0.71991341991342
cuifs,720,1651,0.71991341991342
bunty,999,1355,0.71991341991342
crump,754,1627,0.71991341991342
phony,1074,1285,0.71991341991342
butoh,738,1702,0.71991341991342
jugal,589,1745,0.71991341991342
tilth,739,1658,0.7194805194805195
illth,623,1784,0.7194805194805195
ummas,330,1963,0.7194805194805195
draff,746,1595,0.7194805194805195
brung,828,1577,0.7194805194805195
wormy,957,1459,0.7194805194805195
smowt,924,1525,0.7194805194805195
falls,749,1697,0.7194805194805195
daraf,766,1622,0.7194805194805195
fouds,685,1637,0.7194805194805195
stood,935,1474,0.7194805194805195
thill,876,1531,0.7194805194805195
druid,819,1511,0.7194805194805195
masus,609,1718,0.7194805194805195
summa,742,1551,0.7194805194805195
alfas,563,1881,0.7194805194805195
farad,882,1506,0.7194805194805195
mysid,485,1862,0.7194805194805195
ouphs,347,2121,0.719047619047619
beeps,677,1777,0.719047619047619
swats,892,1542,0.719047619047619
tawts,655,1791,0.719047619047619
docks,538,1770,0.719047619047619
alang,870,1598,0.719047619047619
dills,622,1727,0.719047619047619
tawas,677,1777,0.719047619047619
flows,639,1695,0.719047619047619
updry,683,1740,0.719047619047619
miltz,564,1728,0.719047619047619
watts,673,1773,0.719047619047619
wasts,642,1792,0.719047619047619
kaphs,445,2003,0.719047619047619
lagan,750,1718,0.719047619047619
twats,676,1770,0.719047619047619
fowls,639,1695,0.719047619047619
silds,783,1544,0.719047619047619
bipod,681,1619,0.719047619047619
staws,810,1624,0.719047619047619
wolfs,545,1789,0.719047619047619
recce,976,1561,0.719047619047619
guids,671,1717,0.719047619047619
gigot,768,1529,0.719047619047619
godly,996,1407,0.7186147186147186
would,807,1530,0.7186147186147186
yucca,460,1794,0.7186147186147186
forby,966,1431,0.7186147186147186
tweep,744,1688,0.7186147186147186
goldy,940,1463,0.7186147186147186
pooka,782,1426,0.7181818181818181
dhobi,533,1799,0.7181818181818181
koppa,470,1675,0.7181818181818181
yocks,433,1921,0.7181818181818181
pucka,500,1856,0.7181818181818181
poaka,846,1350,0.7181818181818181
khazi,502,1665,0.7181818181818181
evoke,808,1441,0.7181818181818181
bodhi,567,1765,0.7181818181818181
kapok,626,1509,0.7181818181818181
mauby,964,1379,0.7181818181818181
busty,942,1481,0.7181818181818181
murri,616,1680,0.7177489177489178
igloo,347,1997,0.7177489177489178
tints,663,1877,0.7177489177489178
campy,977,1435,0.7177489177489178
xysti,253,2131,0.7177489177489178
sixty,1082,1302,0.7177489177489178
sulph,849,1591,0.7177489177489178
rumpy,766,1585,0.7177489177489178
logoi,577,1767,0.7177489177489178
plush,814,1626,0.7177489177489178
qursh,679,1636,0.7177489177489178
snits,894,1634,0.7177489177489178
lusts,528,1907,0.7177489177489178
suhur,853,1443,0.7177489177489178
intis,426,2077,0.7177489177489178
yupon,510,1928,0.7177489177489178
tuque,840,1377,0.7177489177489178
stull,924,1533,0.7177489177489178
stint,1143,1397,0.7177489177489178
crack,1035,1385,0.7177489177489178
tutee,1186,1225,0.7177489177489178
bedel,962,1545,0.7177489177489178
chank,944,1536,0.7177489177489178
venue,926,1452,0.7177489177489178
henge,946,1504,0.7177489177489178
kydst,541,1732,0.7177489177489178
bleed,986,1521,0.7177489177489178
debel,881,1626,0.7177489177489178
colon,852,1541,0.7173160173160174
gawcy,959,1302,0.7173160173160174
lezzy,723,1432,0.7173160173160174
acock,686,1571,0.7173160173160174
dawks,532,1757,0.7173160173160174
joust,889,1552,0.7173160173160174
xoana,832,1402,0.7173160173160174
blush,846,1515,0.7168831168831169
bings,623,1753,0.7168831168831169
milch,707,1705,0.7168831168831169
sophy,1094,1334,0.7168831168831169
buhls,565,1796,0.7168831168831169
shlub,714,1647,0.7168831168831169
clung,786,1608,0.7168831168831169
hypos,316,2112,0.7168831168831169
piths,517,2136,0.7164502164502164
shill,1092,1264,0.7164502164502164
gypos,362,1988,0.7164502164502164
musty,876,1579,0.7164502164502164
heugh,688,1508,0.7164502164502164
hills,580,1776,0.7164502164502164
moldy,932,1470,0.7164502164502164
slish,1139,1195,0.7164502164502164
doved,876,1391,0.7164502164502164
facia,716,1558,0.7164502164502164
imshy,544,1810,0.7164502164502164
helve,890,1506,0.716017316017316
logos,602,1713,0.716017316017316
walls,696,1737,0.716017316017316
gools,836,1479,0.716017316017316
grovy,1034,1338,0.716017316017316
slaws,933,1478,0.716017316017316
wawls,610,1753,0.716017316017316
slogs,920,1363,0.716017316017316
gloss,765,1518,0.716017316017316
gulag,615,1703,0.716017316017316
mings,557,1851,0.716017316017316
sicky,1041,1286,0.716017316017316
unjam,327,1909,0.7155844155844155
hoick,878,1466,0.7155844155844155
sesey,1368,940,0.7155844155844155
nimps,385,2069,0.7155844155844155
vinyl,539,1864,0.7155844155844155
yeses,681,1627,0.7155844155844155
oundy,796,1667,0.7155844155844155
finds,578,1809,0.7155844155844155
cleve,1043,1422,0.7155844155844155
fjeld,594,1708,0.7151515151515152
yukos,371,1993,0.7151515151515152
youks,542,1822,0.7151515151515152
obiit,734,1543,0.7151515151515152
junto,540,1832,0.7151515151515152
hexer,852,1624,0.7151515151515152
oobit,788,1546,0.7151515151515152
jotun,623,1749,0.7151515151515152
opepe,752,1510,0.7151515151515152
pitch,740,1742,0.7151515151515152
wryly,904,1194,0.7147186147186148
swamp,840,1520,0.7147186147186148
meffs,444,1753,0.7147186147186148
plouk,779,1542,0.7147186147186148
lazzi,433,1805,0.7147186147186148
zilla,541,1763,0.7147186147186148
femes,791,1556,0.7147186147186148
manky,967,1404,0.7147186147186148
avian,713,1605,0.7147186147186148
eched,557,1862,0.7147186147186148
souts,986,1477,0.7142857142857143
hadal,765,1603,0.7142857142857143
stout,1020,1455,0.7142857142857143
pugil,706,1685,0.7142857142857143
kojis,497,1668,0.7142857142857143
haika,757,1444,0.7142857142857143
khaki,537,1603,0.7142857142857143
touts,770,1705,0.7142857142857143
quell,702,1553,0.7142857142857143
jonty,941,1391,0.7142857142857143
ousts,482,1981,0.7142857142857143
dumka,475,1758,0.7142857142857143
think,854,1587,0.7138528138528139
holon,723,1601,0.7138528138528139
gyved,622,1665,0.7138528138528139
blind,939,1536,0.7138528138528139
axial,737,1567,0.7138528138528139
nabla,622,1813,0.7138528138528139
avant,897,1443,0.7138528138528139
banal,931,1504,0.7138528138528139
jenny,944,1124,0.7138528138528139
whews,464,1778,0.7134199134199134
shews,747,1543,0.7134199134199134
boron,878,1526,0.7134199134199134
kudos,448,1870,0.7134199134199134
upped,587,1656,0.7134199134199134
forky,997,1336,0.7134199134199134
mezzo,437,1628,0.7134199134199134
dingo,583,1953,0.7134199134199134
doing,880,1656,0.7134199134199134
truth,858,1540,0.7134199134199134
sujee,1294,1032,0.7134199134199134
douks,647,1671,0.7134199134199134
duped,789,1458,0.7134199134199134
parka,726,1633,0.7134199134199134
dwalm,666,1747,0.7134199134199134
jesus,459,1744,0.7134199134199134
award,759,1616,0.712987012987013
guild,846,1570,0.712987012987013
mitch,706,1729,0.712987012987013
pings,591,1864,0.712987012987013
bolix,731,1536,0.712987012987013
micht,645,1790,0.712987012987013
lamby,840,1692,0.712987012987013
balmy,1021,1511,0.712987012987013
rewed,809,1816,0.712987012987013
saggy,1176,1074,0.712987012987013
himbo,413,1847,0.712987012987013
gassy,1034,1254,0.712987012987013
katas,633,1830,0.7125541125541126
qualm,719,1616,0.7125541125541126
nulls,532,1805,0.7125541125541126
ulama,671,1704,0.7125541125541126
toyon,720,1666,0.7125541125541126
combs,599,1701,0.7125541125541126
takas,663,1800,0.7125541125541126
thuds,563,1925,0.7125541125541126
tasks,624,1819,0.7125541125541126
bingo,645,1787,0.7125541125541126
wroot,977,1474,0.7125541125541126
boing,942,1490,0.7125541125541126
mulla,629,1748,0.7125541125541126
klong,686,1681,0.7125541125541126
pound,886,1506,0.7125541125541126
skatt,1075,1380,0.7125541125541126
skats,858,1585,0.7125541125541126
pubis,576,1754,0.7121212121212122
limit,760,1521,0.7121212121212122
flamy,1074,1398,0.7121212121212122
glitz,725,1568,0.7121212121212122
zinco,549,1799,0.7121212121212122
loony,1156,1207,0.7121212121212122
gadid,770,1474,0.7121212121212122
gaddi,574,1670,0.7121212121212122
execs,449,1877,0.7121212121212122
unhip,343,2029,0.7121212121212122
nylon,433,1872,0.7121212121212122
mogul,691,1680,0.7121212121212122
nonyl,612,1693,0.7121212121212122
kelep,747,1671,0.7121212121212122
mikva,428,1773,0.7116883116883117
boygs,594,1677,0.7116883116883117
weeds,605,1801,0.7116883116883117
honks,577,1840,0.7116883116883117
sewed,1068,1338,0.7116883116883117
sweed,1022,1384,0.7116883116883117
dight,660,1700,0.7116883116883117
iring,790,1563,0.7116883116883117
swede,1078,1328,0.7116883116883117
khafs,542,1767,0.7112554112554113
ridic,571,1751,0.7112554112554113
brock,946,1477,0.7112554112554113
fanal,893,1482,0.7112554112554113
bundt,817,1491,0.7112554112554113
nicks,385,2074,0.7112554112554113
wrick,878,1445,0.7112554112554113
build,904,1479,0.7112554112554113
snick,981,1478,0.7112554112554113
aalii,725,1566,0.7112554112554113
bluid,814,1569,0.7112554112554113
flurr,862,1341,0.7112554112554113
unman,473,1759,0.7112554112554113
ilial,817,1476,0.7112554112554113
wahoo,585,1646,0.7112554112554113
avast,886,1523,0.7108225108225108
oboli,473,1838,0.7108225108225108
tavas,700,1709,0.7108225108225108
kyang,572,1800,0.7108225108225108
cabas,756,1549,0.7108225108225108
vasts,603,1786,0.7108225108225108
comps,625,1754,0.7108225108225108
shtik,891,1619,0.7108225108225108
kiths,396,2114,0.7108225108225108
wacks,533,1832,0.7108225108225108
exome,820,1414,0.7108225108225108
bilbo,568,1675,0.7108225108225108
swack,979,1386,0.7108225108225108
glebe,939,1497,0.7108225108225108
abacs,649,1656,0.7108225108225108
cawks,619,1746,0.7108225108225108
mincy,959,1395,0.7108225108225108
scabs,772,1513,0.7108225108225108
gleek,923,1449,0.7108225108225108
conto,813,1603,0.7103896103896103
neemb,534,1804,0.7103896103896103
wrung,737,1595,0.7103896103896103
botch,851,1579,0.7103896103896103
pulik,709,1585,0.7103896103896103
pikul,591,1703,0.7103896103896103
skios,809,1378,0.70995670995671
linux,515,1817,0.70995670995671
swans,934,1380,0.70995670995671
skegs,664,1557,0.70995670995671
fleme,1003,1372,0.70995670995671
skegg,669,1514,0.70995670995671
snaws,820,1494,0.70995670995671
geeks,624,1720,0.70995670995671
chibs,668,1684,0.70995670995671
kiosk,748,1398,0.70995670995671
tabby,897,1373,0.7095238095238096
wheen,851,1493,0.7095238095238096
suses,984,1194,0.7095238095238096
volks,526,1759,0.7095238095238096
excel,615,1739,0.7095238095238096
oozed,768,1445,0.7095238095238096
dozed,838,1316,0.7095238095238096
gurus,581,1637,0.7095238095238096
sculk,845,1521,0.7095238095238096
gulps,498,1864,0.7095238095238096
eques,596,1732,0.7095238095238096
plugs,618,1744,0.7095238095238096
batty,1092,1226,0.7095238095238096
lucks,419,1947,0.7095238095238096
usque,555,1611,0.7095238095238096
flong,801,1570,0.7095238095238096
tammy,946,1358,0.7095238095238096
pyxed,611,1611,0.7095238095238096
beefs,662,1653,0.7090909090909091
plink,902,1484,0.7090909090909091
quirk,737,1432,0.7090909090909091
pools,862,1499,0.7090909090909091
abram,523,1853,0.7090909090909091
vasal,744,1642,0.7090909090909091
fawny,1011,1259,0.7090909090909091
swith,952,1549,0.7090909090909091
lavas,638,1748,0.7090909090909091
feebs,613,1702,0.7090909090909091
whits,668,1833,0.7090909090909091
slops,894,1435,0.7090909090909091
smeek,1011,1332,0.7090909090909091
shift,1063,1451,0.7090909090909091
smeke,1058,1285,0.7090909090909091
sloop,996,1365,0.7090909090909091
wisht,644,1857,0.7090909090909091
spool,956,1405,0.7090909090909091
polos,701,1660,0.7090909090909091
withs,458,2043,0.7090909090909091
dinks,540,1843,0.7090909090909091
polls,731,1620,0.7090909090909091
loops,696,1665,0.7090909090909091
kukri,378,1770,0.7090909090909091
tupik,662,1655,0.7090909090909091
whist,916,1585,0.7090909090909091
kinds,463,1920,0.7090909090909091
plops,670,1628,0.7090909090909091
graff,750,1520,0.7086580086580087
whang,756,1568,0.7086580086580087
gurdy,896,1481,0.7086580086580087
whyda,387,1876,0.7086580086580087
gibus,490,1794,0.7086580086580087
muxed,740,1475,0.7086580086580087
adhan,461,1810,0.7086580086580087
durgy,899,1478,0.7086580086580087
jambo,467,1704,0.7086580086580087
elfed,733,1714,0.7086580086580087
coypu,558,1778,0.7082251082251082
glums,584,1731,0.7082251082251082
slomo,934,1380,0.7082251082251082
pacas,699,1685,0.7082251082251082
mools,828,1486,0.7082251082251082
powns,665,1711,0.7082251082251082
scapa,825,1559,0.7082251082251082
tushy,806,1728,0.7082251082251082
sloom,982,1332,0.7082251082251082
capas,757,1627,0.7082251082251082
osmol,405,1909,0.7082251082251082
cists,655,1771,0.7082251082251082
conns,833,1474,0.7082251082251082
molls,697,1607,0.7082251082251082
zambo,450,1729,0.7082251082251082
looms,714,1600,0.7082251082251082
jauks,580,1629,0.7077922077922078
odour,598,1818,0.7077922077922078
fouth,857,1523,0.7077922077922078
dimly,899,1476,0.7077922077922078
exode,821,1485,0.7077922077922078
cauda,799,1449,0.7077922077922078
houfs,585,1744,0.7077922077922078
doxed,839,1317,0.7077922077922078
chirr,970,1395,0.7077922077922078
skody,1051,1227,0.7077922077922078
knops,436,1949,0.7077922077922078
gopik,723,1442,0.7077922077922078
bewet,1011,1342,0.7077922077922078
laksa,637,1803,0.7077922077922078
pujah,628,1484,0.7077922077922078
knosp,577,1808,0.7077922077922078
ponks,649,1736,0.7077922077922078
boink,1014,1321,0.7073593073593074
cesse,1113,1225,0.7073593073593074
hanap,728,1518,0.7073593073593074
bogus,638,1673,0.7073593073593074
withy,786,1514,0.7073593073593074
fauna,849,1337,0.7073593073593074
alpha,488,1855,0.7073593073593074
proxy,1018,1289,0.7073593073593074
whity,996,1304,0.7073593073593074
perve,1013,1542,0.706926406926407
lumbi,368,1943,0.706926406926407
weems,604,1730,0.706926406926407
preve,1053,1502,0.706926406926407
bylaw,486,1941,0.706926406926407
bunds,600,1657,0.706926406926407
smews,641,1570,0.706926406926407
macas,665,1672,0.706926406926407
scams,816,1501,0.706926406926407
camas,761,1576,0.706926406926407
filks,539,1777,0.7064935064935065
smurs,754,1502,0.7064935064935065
murrs,641,1626,0.7064935064935065
flisk,885,1431,0.7064935064935065
emyde,631,1679,0.706060606060606
blown,771,1554,0.706060606060606
uprun,469,1726,0.706060606060606
imply,655,1695,0.7056277056277056
chops,671,1787,0.7056277056277056
frowy,1034,1290,0.7056277056277056
conin,903,1433,0.7056277056277056
judge,779,1427,0.7056277056277056
conic,804,1538,0.7056277056277056
ionic,640,1697,0.7056277056277056
qapik,655,1474,0.7056277056277056
array,1096,1192,0.7056277056277056
pight,690,1645,0.7051948051948052
gemmy,849,1233,0.7051948051948052
shown,907,1501,0.7051948051948052
dicks,459,1822,0.7051948051948052
peggy,889,1236,0.7051948051948052
kadai,572,1622,0.7051948051948052
rajah,712,1504,0.7051948051948052
piums,611,1751,0.7051948051948052
wedel,871,1563,0.7051948051948052
dwell,649,1684,0.7051948051948052
azyms,275,1998,0.7051948051948052
abyss,392,1863,0.7047619047619048
winds,525,1849,0.7047619047619048
situs,795,1641,0.7047619047619048
unban,468,1732,0.7047619047619048
yabas,564,1711,0.7047619047619048
suits,992,1444,0.7047619047619048
hatch,771,1637,0.7047619047619048
quits,650,1766,0.7047619047619048
quist,898,1518,0.7047619047619048
kiack,791,1418,0.7047619047619048
squit,946,1470,0.7047619047619048
ungag,390,1831,0.7047619047619048
sowth,948,1580,0.7047619047619048
bassy,1092,1163,0.7047619047619048
champ,773,1600,0.7047619047619048
cumin,732,1662,0.7047619047619048
aguna,561,1718,0.7047619047619048
sulky,1081,1255,0.7047619047619048
mucin,636,1758,0.7047619047619048
bambi,573,1557,0.7047619047619048
crumb,709,1593,0.7047619047619048
guana,852,1427,0.7047619047619048
mambo,554,1605,0.7047619047619048
iambi,434,1707,0.7047619047619048
luffa,395,1841,0.7047619047619048
catch,900,1527,0.7047619047619048
aboma,530,1683,0.7047619047619048
abuna,566,1680,0.7047619047619048
ribby,751,1426,0.7047619047619048
quayd,636,1542,0.7047619047619048
slump,854,1507,0.7043290043290044
flush,808,1493,0.7043290043290044
frock,908,1455,0.7043290043290044
gipsy,908,1415,0.7043290043290044
lumps,419,1942,0.7043290043290044
dampy,890,1446,0.7043290043290044
plums,610,1751,0.7043290043290044
rhumb,494,1739,0.7043290043290044
hymns,370,1886,0.7043290043290044
bling,862,1542,0.7038961038961039
nappy,812,1422,0.7038961038961039
monks,615,1723,0.7038961038961039
karma,618,1694,0.7038961038961039
makar,797,1515,0.7038961038961039
menge,984,1387,0.7038961038961039
ummed,568,1625,0.7038961038961039
cheep,893,1501,0.7038961038961039
kneed,720,1626,0.7038961038961039
vrouw,652,1654,0.7038961038961039
krewe,912,1545,0.7038961038961039
kanzu,482,1666,0.7038961038961039
marka,692,1620,0.7038961038961039
gilpy,842,1509,0.7038961038961039
skuas,738,1493,0.7038961038961039
panda,714,1525,0.7034632034632035
tymps,318,2026,0.7034632034632035
slims,935,1320,0.7034632034632035
misch,675,1709,0.7034632034632035
touzy,978,1270,0.7034632034632035
zincs,527,1765,0.7034632034632035
hwyls,340,1908,0.7034632034632035
weber,909,1612,0.7034632034632035
climb,743,1558,0.7034632034632035
mills,618,1659,0.7034632034632035
frorn,925,1398,0.7034632034632035
amuck,606,1703,0.7034632034632035
jeune,1031,1226,0.7034632034632035
clach,992,1412,0.7034632034632035
yapps,453,1850,0.703030303030303
poufs,657,1640,0.703030303030303
agami,537,1682,0.703030303030303
sappy,1140,1163,0.703030303030303
clunk,858,1439,0.703030303030303
paspy,939,1364,0.703030303030303
ninja,440,1711,0.703030303030303
blitz,783,1477,0.703030303030303
talaq,727,1591,0.703030303030303
siris,923,1249,0.703030303030303
amiga,583,1636,0.703030303030303
spays,772,1562,0.703030303030303
apays,547,1807,0.703030303030303
murky,874,1334,0.703030303030303
babul,770,1517,0.7025974025974026
bulla,695,1650,0.7025974025974026
knish,681,1709,0.7025974025974026
bijou,510,1558,0.7025974025974026
indow,345,2085,0.7025974025974026
juked,653,1456,0.7025974025974026
mieve,953,1365,0.7025974025974026
kroon,792,1548,0.7025974025974026
bubal,731,1556,0.7025974025974026
ditts,599,1763,0.7025974025974026
didst,811,1512,0.7025974025974026
scaff,773,1425,0.7021645021645022
burrs,707,1528,0.7021645021645022
vamps,494,1821,0.7021645021645022
rubus,465,1720,0.7021645021645022
sonny,1328,949,0.7021645021645022
kippa,391,1727,0.7021645021645022
appuy,704,1438,0.7021645021645022
wifie,889,1234,0.7021645021645022
jived,706,1539,0.7021645021645022
caffs,598,1600,0.7021645021645022
sonsy,1317,986,0.7021645021645022
bunco,703,1686,0.7021645021645022
clomb,720,1608,0.7021645021645022
mopus,562,1827,0.7021645021645022
moups,638,1751,0.7021645021645022
burbs,581,1607,0.7021645021645022
aghas,358,1911,0.7017316017316018
deevs,610,1751,0.7017316017316018
gills,626,1652,0.7017316017316018
takky,884,1317,0.7017316017316018
tusky,833,1526,0.7017316017316018
whins,710,1671,0.7017316017316018
hawks,490,1806,0.7017316017316018
haggs,552,1659,0.7017316017316018
shags,928,1321,0.7017316017316018
sigil,946,1285,0.7017316017316018
kulak,592,1626,0.7017316017316018
ugged,547,1643,0.7017316017316018
calpa,727,1685,0.7012987012987013
dwang,685,1632,0.7012987012987013
bonks,681,1625,0.7012987012987013
knobs,410,1896,0.7012987012987013
skank,977,1305,0.7012987012987013
mayas,638,1669,0.7012987012987013
funds,562,1635,0.7012987012987013
flawy,1031,1336,0.7012987012987013
sammy,1162,1091,0.7012987012987013
gawks,536,1682,0.7012987012987013
black,943,1523,0.7012987012987013
massy,1026,1261,0.7012987012987013
kanas,659,1684,0.7012987012987013
dowly,943,1354,0.7012987012987013
purrs,675,1639,0.7008658008658009
tinny,1033,1268,0.7008658008658009
jorum,587,1703,0.7008658008658009
spurs,777,1526,0.7008658008658009
hulks,457,1840,0.7008658008658009
scuft,858,1535,0.7008658008658009
fatty,1054,1204,0.7008658008658009
usurp,420,1844,0.7008658008658009
rurps,540,1774,0.7008658008658009
tinty,991,1348,0.7008658008658009
hoord,860,1477,0.7008658008658009
taffy,877,1342,0.7008658008658009
nitty,853,1486,0.7008658008658009
tiyin,667,1635,0.7008658008658009
tyiyn,570,1716,0.7008658008658009
daffs,511,1611,0.7008658008658009
fluid,776,1547,0.7008658008658009
mochs,507,1904,0.7004329004329004
bools,894,1388,0.7004329004329004
schmo,540,1871,0.7004329004329004
roopy,1043,1308,0.7004329004329004
obols,498,1784,0.7004329004329004
facta,698,1598,0.7004329004329004
blobs,676,1538,0.7004329004329004
slobs,868,1382,0.7004329004329004
queen,833,1426,0.7004329004329004
wanky,942,1324,0.7004329004329004
greve,1027,1482,0.7004329004329004
bolls,763,1509,0.7004329004329004
lobos,591,1691,0.7004329004329004
fishy,808,1454,0.7004329004329004
verge,946,1563,0.7004329004329004
curry,1060,1154,0.7004329004329004
bolos,733,1549,0.7004329004329004
kokam,516,1572,0.7
cinqs,572,1714,0.7
gonks,623,1716,0.7
naval,707,1610,0.7
myths,304,2072,0.7
might,656,1632,0.6995670995670996
hanch,797,1491,0.6995670995670996
keeps,524,1866,0.6995670995670996
sweep,960,1421,0.6995670995670996
dayan,736,1574,0.6995670995670996
untin,519,1822,0.6995670995670996
danny,1098,1166,0.6995670995670996
spews,664,1594,0.6995670995670996
quint,909,1438,0.6995670995670996
speks,694,1573,0.6995670995670996
weeps,586,1795,0.6995670995670996
skeps,638,1629,0.6995670995670996
chana,894,1453,0.6995670995670996
dandy,985,1278,0.6995670995670996
peeks,650,1740,0.6995670995670996
globy,946,1353,0.6995670995670996
snood,945,1344,0.6995670995670996
bwazi,555,1492,0.6995670995670996
snods,800,1457,0.6995670995670996
pekes,748,1642,0.6995670995670996
balky,1008,1428,0.6991341991341992
cuvee,1173,1103,0.6991341991341992
enmew,555,1710,0.6991341991341992
yufts,392,1971,0.6991341991341992
fusty,904,1459,0.6991341991341992
booze,1139,970,0.6987012987012987
dimbo,455,1798,0.6987012987012987
fillo,668,1573,0.6987012987012987
duked,744,1360,0.6987012987012987
colly,1116,1135,0.6987012987012987
minks,536,1775,0.6987012987012987
cooly,1247,1014,0.6987012987012987
rugby,746,1527,0.6987012987012987
dungs,545,1745,0.6987012987012987
coyly,1033,1155,0.6987012987012987
folio,743,1508,0.6987012987012987
euked,705,1549,0.6987012987012987
cyclo,496,1713,0.6987012987012987
fewer,932,1529,0.6982683982683983
hullo,586,1636,0.6982683982683983
flack,905,1501,0.6982683982683983
cupid,716,1547,0.6982683982683983
cuppa,553,1619,0.6982683982683983
brugh,818,1416,0.6982683982683983
arrah,869,1380,0.6982683982683983
burgh,734,1500,0.6982683982683983
pudic,590,1673,0.6982683982683983
orzos,487,1755,0.6978354978354978
cinct,939,1398,0.6978354978354978
rumor,696,1627,0.6978354978354978
dimps,459,1817,0.6978354978354978
tinct,890,1479,0.6978354978354978
gonif,716,1656,0.6978354978354978
tondo,693,1647,0.6978354978354978
bakra,702,1578,0.6974025974025974
mopsy,979,1370,0.6974025974025974
yomps,433,1916,0.6974025974025974
bobak,784,1277,0.6974025974025974
ombus,253,2057,0.6974025974025974
umbos,295,2015,0.6974025974025974
gnows,506,1824,0.6974025974025974
cuing,872,1523,0.6974025974025974
kabar,754,1526,0.6974025974025974
kabob,523,1538,0.6974025974025974
gowns,639,1691,0.6974025974025974
myops,458,1891,0.6974025974025974
geeky,952,1191,0.696969696969697
uvula,438,1728,0.696969696969697
fuzed,767,1354,0.696969696969697
vulva,448,1712,0.696969696969697
dived,797,1443,0.696969696969697
ivied,751,1491,0.696969696969697
nouns,700,1617,0.696969696969697
topos,654,1730,0.6965367965367966
stopt,988,1376,0.6965367965367966
swift,963,1367,0.6965367965367966
gouks,651,1596,0.6965367965367966
posts,677,1675,0.6965367965367966
wefte,911,1382,0.6965367965367966
stops,771,1581,0.6965367965367966
spoot,1054,1330,0.6965367965367966
trooz,795,1498,0.6965367965367966
remex,734,1663,0.6965367965367966
stoop,873,1511,0.6965367965367966
poots,840,1544,0.6965367965367966
cutto,692,1612,0.6965367965367966
potts,708,1656,0.6965367965367966
spots,845,1507,0.6965367965367966
femmy,869,1120,0.6961038961038961
abash,771,1465,0.6961038961038961
bills,684,1561,0.6961038961038961
mifty,837,1397,0.6961038961038961
bight,722,1534,0.6961038961038961
kotch,698,1668,0.6961038961038961
nihil,560,1680,0.6961038961038961
flown,733,1532,0.6961038961038961
mound,852,1493,0.6961038961038961
bliss,846,1377,0.6961038961038961
binks,602,1677,0.6961038961038961
sabha,816,1420,0.6961038961038961
goory,1152,1153,0.6956709956709957
debby,796,1323,0.6956709956709957
zurfs,422,1728,0.6956709956709957
laldy,936,1473,0.6956709956709957
pinch,766,1596,0.6956709956709957
young,674,1718,0.6956709956709957
laddy,899,1461,0.6956709956709957
scowp,729,1545,0.6956709956709957
debye,834,1444,0.6956709956709957
dally,1053,1356,0.6956709956709957
cowps,590,1684,0.6956709956709957
keyed,726,1488,0.6956709956709957
bedye,915,1363,0.6956709956709957
boyfs,553,1625,0.6956709956709957
byded,706,1422,0.6956709956709957
gauzy,968,1145,0.6952380952380952
waacs,879,1353,0.6952380952380952
flaky,1061,1315,0.6952380952380952
scaws,773,1439,0.6952380952380952
peize,1091,1161,0.6952380952380952
pasha,616,1699,0.6948051948051948
hasps,539,1756,0.6948051948051948
pawks,562,1702,0.6948051948051948
chuts,683,1881,0.6948051948051948
quins,692,1604,0.6948051948051948
yaffs,406,1762,0.6948051948051948
shaps,902,1393,0.6948051948051948
nisus,436,1880,0.6948051948051948
kumis,460,1759,0.6948051948051948
sunis,881,1435,0.6948051948051948
sinus,821,1495,0.6948051948051948
owing,574,1785,0.6943722943722944
vivda,425,1650,0.6943722943722944
playa,714,1668,0.6943722943722944
apply,784,1547,0.6943722943722944
pally,1083,1301,0.6943722943722944
witch,681,1649,0.6943722943722944
dutch,694,1623,0.6943722943722944
wongi,586,1773,0.6943722943722944
